gene,variable,value
PLPP1,chr5:55036928-55038135,0.00048350898
SLC38A9,chr5:55036928-55038135,0.00043670146
AC008892.1,chr5:55036928-55038135,0.0004812345
ANKRD55,chr5:55036928-55038135,0.00047902076
GZMK,chr5:55061581-55063425,0.00061732705
GZMA,chr5:55061581-55063425,0.0006008571
PLPP1,chr5:55061581-55063425,0.00048353313
SLC38A9,chr5:55061581-55063425,0.00043672358
AC008892.1,chr5:55061581-55063425,0.0004812588
ANKRD55,chr5:55061581-55063425,0.00047904468
GZMK,chr5:55072458-55073377,0.0006183336
GZMA,chr5:55072458-55073377,0.00060183683
PLPP1,chr5:55072458-55073377,0.00048432153
SLC38A9,chr5:55072458-55073377,0.00043743599
AC008892.1,chr5:55072458-55073377,0.00048204378
ANKRD55,chr5:55072458-55073377,0.00047982612
GZMK,chr5:55095890-55097564,0.0006198166
GZMA,chr5:55095890-55097564,0.00060328003
PLPP1,chr5:55095890-55097564,0.00048548315
SLC38A9,chr5:55095890-55097564,0.00043848477
AC008892.1,chr5:55095890-55097564,0.00048320007
ANKRD55,chr5:55095890-55097564,0.0004809767
GZMK,chr5:55101437-55103093,0.0006210739
GZMA,chr5:55101437-55103093,0.0006045037
PLPP1,chr5:55101437-55103093,0.00048646782
SLC38A9,chr5:55101437-55103093,0.00043937424
AC008892.1,chr5:55101437-55103093,0.00048418
ANKRD55,chr5:55101437-55103093,0.0004819524
GZMK,chr5:55171799-55174241,0.00062181323
GZMA,chr5:55171799-55174241,0.00060522323
PLPP1,chr5:55171799-55174241,0.00048704678
SLC38A9,chr5:55171799-55174241,0.00043989724
AC008892.1,chr5:55171799-55174241,0.00048475614
ANKRD55,chr5:55171799-55174241,0.0004825263
GZMK,chr5:55226326-55228089,0.0006223346
GZMA,chr5:55226326-55228089,0.0006057307
PLPP1,chr5:55226326-55228089,0.00048745505
SLC38A9,chr5:55226326-55228089,0.0004402661
AC008892.1,chr5:55226326-55228089,0.0004851624
ANKRD55,chr5:55226326-55228089,0.00048293074
GZMK,chr5:55231224-55234450,0.00062313693
GZMA,chr5:55231224-55234450,0.0006065123
PLPP1,chr5:55231224-55234450,0.00048808396
SLC38A9,chr5:55231224-55234450,0.0004408341
AC008892.1,chr5:55231224-55234450,0.00048578816
ANKRD55,chr5:55231224-55234450,0.00048355362
GZMK,chr5:55306845-55308960,0.0006243369
GZMA,chr5:55306845-55308960,0.00060768006
PLPP1,chr5:55306845-55308960,0.0004890241
SLC38A9,chr5:55306845-55308960,0.00044168305
AC008892.1,chr5:55306845-55308960,0.00048672364
ANKRD55,chr5:55306845-55308960,0.00048448486
GZMK,chr5:55533765-55535874,0.00062551675
GZMA,chr5:55533765-55535874,0.0006088291
PLPP1,chr5:55533765-55535874,0.0004899486
SLC38A9,chr5:55533765-55535874,0.0004425181
AC008892.1,chr5:55533765-55535874,0.00048764364
ANKRD55,chr5:55533765-55535874,0.0004854005
GZMK,chr5:55711361-55713201,0.00062610337
GZMA,chr5:55711361-55713201,0.00060939987
PLPP1,chr5:55711361-55713201,0.00049040816
SLC38A9,chr5:55711361-55713201,0.00044293306
AC008892.1,chr5:55711361-55713201,0.00048810104
ANKRD55,chr5:55711361-55713201,0.0004858555
GZMK,chr5:55855370-55857546,0.00062593166
GZMA,chr5:55855370-55857546,0.00060923223
PLPP1,chr5:55855370-55857546,0.0004902734
SLC38A9,chr5:55855370-55857546,0.00044281158
AC008892.1,chr5:55855370-55857546,0.000487967
ANKRD55,chr5:55855370-55857546,0.000485722
GZMK,chr5:55860034-55861153,0.0006254115
GZMA,chr5:55860034-55861153,0.0006087263
PLPP1,chr5:55860034-55861153,0.00048986636
SLC38A9,chr5:55860034-55861153,0.00044244376
AC008892.1,chr5:55860034-55861153,0.00048756175
ANKRD55,chr5:55860034-55861153,0.00048531842
GZMK,chr5:55902919-55904551,0.00062517135
GZMA,chr5:55902919-55904551,0.00060849264
PLPP1,chr5:55902919-55904551,0.00048967794
SLC38A9,chr5:55902919-55904551,0.0004422741
AC008892.1,chr5:55902919-55904551,0.0004873746
ANKRD55,chr5:55902919-55904551,0.00048513236
GZMK,chr5:55977544-55978807,0.0006253915
GZMA,chr5:55977544-55978807,0.00060870696
PLPP1,chr5:55977544-55978807,0.0004898505
SLC38A9,chr5:55977544-55978807,0.0004424299
AC008892.1,chr5:55977544-55978807,0.00048754644
ANKRD55,chr5:55977544-55978807,0.00048530346
GZMK,chr5:55991599-55996516,0.00062562036
GZMA,chr5:55991599-55996516,0.0006089302
PLPP1,chr5:55991599-55996516,0.00049002975
SLC38A9,chr5:55991599-55996516,0.00044259173
AC008892.1,chr5:55991599-55996516,0.00048772473
ANKRD55,chr5:55991599-55996516,0.00048548117
GZMK,chr5:56011822-56013304,0.00062515837
GZMA,chr5:56011822-56013304,0.00060848007
PLPP1,chr5:56011822-56013304,0.0004896674
SLC38A9,chr5:56011822-56013304,0.0004422646
AC008892.1,chr5:56011822-56013304,0.00048736448
ANKRD55,chr5:56011822-56013304,0.0004851224
GZMK,chr5:56050388-56051463,0.00062373833
GZMA,chr5:56050388-56051463,0.00060709764
PLPP1,chr5:56050388-56051463,0.0004885552
SLC38A9,chr5:56050388-56051463,0.0004412598
AC008892.1,chr5:56050388-56051463,0.00048625717
ANKRD55,chr5:56050388-56051463,0.0004840204
GZMK,chr5:56058059-56059674,0.00062187866
GZMA,chr5:56058059-56059674,0.00060528726
PLPP1,chr5:56058059-56059674,0.00048709827
SLC38A9,chr5:56058059-56059674,0.00043994357
AC008892.1,chr5:56058059-56059674,0.00048480692
ANKRD55,chr5:56058059-56059674,0.00048257702
GZMK,chr5:56070328-56071995,0.00062051613
GZMA,chr5:56070328-56071995,0.0006039613
PLPP1,chr5:56070328-56071995,0.0004860312
SLC38A9,chr5:56070328-56071995,0.00043897994
AC008892.1,chr5:56070328-56071995,0.00048374484
ANKRD55,chr5:56070328-56071995,0.0004815198
GZMK,chr5:56126248-56128770,0.0006202535
GZMA,chr5:56126248-56128770,0.00060370576
PLPP1,chr5:56126248-56128770,0.0004858257
SLC38A9,chr5:56126248-56128770,0.0004387942
AC008892.1,chr5:56126248-56128770,0.00048353974
ANKRD55,chr5:56126248-56128770,0.0004813159
GZMK,chr5:56147573-56149193,0.00062086293
GZMA,chr5:56147573-56149193,0.0006042992
PLPP1,chr5:56147573-56149193,0.00048630312
SLC38A9,chr5:56147573-56149193,0.00043922543
AC008892.1,chr5:56147573-56149193,0.00048401515
ANKRD55,chr5:56147573-56149193,0.00048178915
GZMK,chr5:56153989-56158034,0.0006215083
GZMA,chr5:56153989-56158034,0.00060492783
PLPP1,chr5:56153989-56158034,0.0004868093
SLC38A9,chr5:56153989-56158034,0.00043968228
AC008892.1,chr5:56153989-56158034,0.0004845187
ANKRD55,chr5:56153989-56158034,0.00048229034
GZMK,chr5:56158541-56162623,0.0006214537
GZMA,chr5:56158541-56162623,0.00060487457
PLPP1,chr5:56158541-56162623,0.00048676642
SLC38A9,chr5:56158541-56162623,0.0004396435
AC008892.1,chr5:56158541-56162623,0.00048447604
ANKRD55,chr5:56158541-56162623,0.0004822478
GZMK,chr5:56165697-56168831,0.00062066584
GZMA,chr5:56165697-56168831,0.00060410757
PLPP1,chr5:56165697-56168831,0.00048614913
SLC38A9,chr5:56165697-56168831,0.00043908585
AC008892.1,chr5:56165697-56168831,0.00048386183
ANKRD55,chr5:56165697-56168831,0.0004816362
GZMA,chr5:56269514-56271425,0.0006032252
PLPP1,chr5:56269514-56271425,0.00048543894
SLC38A9,chr5:56269514-56271425,0.00043844472
AC008892.1,chr5:56269514-56271425,0.00048315508
ANKRD55,chr5:56269514-56271425,0.00048093265
PLPP1,chr5:56327429-56329669,0.00048513158
SLC38A9,chr5:56327429-56329669,0.00043816696
AC008892.1,chr5:56327429-56329669,0.00048284887
ANKRD55,chr5:56327429-56329669,0.00048062822
PLPP1,chr5:56412116-56416242,0.0004852655
SLC38A9,chr5:56412116-56416242,0.0004382876
AC008892.1,chr5:56412116-56416242,0.00048298202
ANKRD55,chr5:56412116-56416242,0.00048076102
PLPP1,chr5:56464734-56466859,0.00048536496
SLC38A9,chr5:56464734-56466859,0.0004383771
AC008892.1,chr5:56464734-56466859,0.00048308063
ANKRD55,chr5:56464734-56466859,0.0004808593
PLPP1,chr5:56478966-56483058,0.00048502503
SLC38A9,chr5:56478966-56483058,0.00043806992
AC008892.1,chr5:56478966-56483058,0.00048274198
ANKRD55,chr5:56478966-56483058,0.00048052237
PLPP1,chr5:56585354-56590405,0.00048432182
SLC38A9,chr5:56585354-56590405,0.0004374347
AC008892.1,chr5:56585354-56590405,0.00048204226
ANKRD55,chr5:56585354-56590405,0.00047982577
PLPP1,chr5:56638379-56639938,0.00048391108
SLC38A9,chr5:56638379-56639938,0.0004370641
AC008892.1,chr5:56638379-56639938,0.00048163382
ANKRD55,chr5:56638379-56639938,0.00047941896
PLPP1,chr5:56669206-56672048,0.00048450072
SLC38A9,chr5:56669206-56672048,0.0004375971
AC008892.1,chr5:56669206-56672048,0.00048222102
ANKRD55,chr5:56669206-56672048,0.00048000336
PLPP1,chr5:56685412-56687330,0.0004862064
SLC38A9,chr5:56685412-56687330,0.00043913763
AC008892.1,chr5:56685412-56687330,0.00048391876
ANKRD55,chr5:56685412-56687330,0.0004816933
PLPP1,chr5:56691481-56693345,0.00048837333
SLC38A9,chr5:56691481-56693345,0.0004410947
AC008892.1,chr5:56691481-56693345,0.00048607547
ANKRD55,chr5:56691481-56693345,0.00048384038
PLPP1,chr5:56735807-56738431,0.00048998895
SLC38A9,chr5:56735807-56738431,0.00044255366
AC008892.1,chr5:56735807-56738431,0.00048768317
ANKRD55,chr5:56735807-56738431,0.00048544098
SLC38A9,chr5:56813098-56817725,0.00044297782
AC008892.1,chr5:56813098-56817725,0.00048815057
ANKRD55,chr5:56813098-56817725,0.0004859062
SLC38A9,chr5:56818503-56820403,0.0004425904
AC008892.1,chr5:56818503-56820403,0.0004877232
ANKRD55,chr5:56818503-56820403,0.00048548102
SLC38A9,chr5:56829005-56830941,0.00044216446
AC008892.1,chr5:56829005-56830941,0.00048725388
ANKRD55,chr5:56829005-56830941,0.00048501347
SLC38A9,chr5:56908002-56911056,0.00044238137
AC008892.1,chr5:56908002-56911056,0.0004874927
ANKRD55,chr5:56908002-56911056,0.00048525137
SLC38A9,chr5:56950495-56952978,0.00044334144
AC008892.1,chr5:56950495-56952978,0.00048855075
ANKRD55,chr5:56950495-56952978,0.00048630429
AC008892.1,chr5:57171641-57178626,0.00048991886
ANKRD55,chr5:57171641-57178626,0.0004876661
ANKRD55,chr5:57179177-57182332,0.00048870384
ANKRD55,chr5:57298127-57300397,0.0004891893
PDE4D,chr5:60520446-60522851,0.001941663
ERCC8,chr5:60520446-60522851,0.0019460805
NDUFAF2,chr5:60520446-60522851,0.0019225377
ZSWIM6,chr5:60520446-60522851,0.0011841493
PDE4D,chr5:60538366-60540042,0.001939323
ERCC8,chr5:60538366-60540042,0.0019437356
NDUFAF2,chr5:60538366-60540042,0.0019202203
ZSWIM6,chr5:60538366-60540042,0.0011827222
PDE4D,chr5:60540820-60542481,0.0019388876
ERCC8,chr5:60540820-60542481,0.0019432983
NDUFAF2,chr5:60540820-60542481,0.0019197892
ZSWIM6,chr5:60540820-60542481,0.001182456
PDE4D,chr5:60699219-60701783,0.001938072
ERCC8,chr5:60699219-60701783,0.0019424804
NDUFAF2,chr5:60699219-60701783,0.0019189806
ZSWIM6,chr5:60699219-60701783,0.0011819587
PDE4D,chr5:60943398-60946386,0.0019357337
ERCC8,chr5:60943398-60946386,0.0019401369
NDUFAF2,chr5:60943398-60946386,0.0019166656
ZSWIM6,chr5:60943398-60946386,0.0011805322
PDE4D,chr5:61161544-61163610,0.0019328473
ERCC8,chr5:61161544-61163610,0.0019372439
NDUFAF2,chr5:61161544-61163610,0.0019138078
ZSWIM6,chr5:61161544-61163610,0.0011787727
PDE4D,chr5:61275209-61277922,0.0019314033
ERCC8,chr5:61275209-61277922,0.0019357959
NDUFAF2,chr5:61275209-61277922,0.0019123778
ZSWIM6,chr5:61275209-61277922,0.0011778919
DIMT1,chr5:61275209-61277922,0.0016372823
IPO11,chr5:61275209-61277922,0.001721893
PDE4D,chr5:61319061-61321362,0.0019325619
ERCC8,chr5:61319061-61321362,0.0019369582
NDUFAF2,chr5:61319061-61321362,0.0019135241
ZSWIM6,chr5:61319061-61321362,0.0011785985
DIMT1,chr5:61319061-61321362,0.0016382644
IPO11,chr5:61319061-61321362,0.0017229259
PDE4D,chr5:61329628-61337466,0.0019355952
ERCC8,chr5:61329628-61337466,0.0019399992
NDUFAF2,chr5:61329628-61337466,0.0019165275
ZSWIM6,chr5:61329628-61337466,0.0011804486
DIMT1,chr5:61329628-61337466,0.0016408358
IPO11,chr5:61329628-61337466,0.0017256318
PDE4D,chr5:61407728-61409863,0.0019388066
ERCC8,chr5:61407728-61409863,0.0019432188
NDUFAF2,chr5:61407728-61409863,0.0019197072
ZSWIM6,chr5:61407728-61409863,0.0011824071
DIMT1,chr5:61407728-61409863,0.0016435587
IPO11,chr5:61407728-61409863,0.0017284954
ZSWIM6,chr5:62223348-62224585,0.0011838421
DIMT1,chr5:62223348-62224585,0.0016455543
IPO11,chr5:62223348-62224585,0.0017305937
ZSWIM6,chr5:62255978-62257203,0.0011851622
DIMT1,chr5:62255978-62257203,0.0016473889
IPO11,chr5:62255978-62257203,0.0017325224
ZSWIM6,chr5:62291542-62292482,0.001187266
DIMT1,chr5:62291542-62292482,0.0016503118
IPO11,chr5:62291542-62292482,0.0017355969
ZSWIM6,chr5:62299149-62300322,0.0011903876
DIMT1,chr5:62299149-62300322,0.001654651
IPO11,chr5:62299149-62300322,0.0017401592
ZSWIM6,chr5:62305096-62308639,0.0011934534
DIMT1,chr5:62305096-62308639,0.0016589133
IPO11,chr5:62305096-62308639,0.0017446405
ZSWIM6,chr5:62403012-62404840,0.0011947056
DIMT1,chr5:62403012-62404840,0.0016606533
IPO11,chr5:62403012-62404840,0.0017464708
ZSWIM6,chr5:62411687-62413573,0.0011930629
DIMT1,chr5:62411687-62413573,0.0016583714
IPO11,chr5:62411687-62413573,0.001744069
DIMT1,chr5:62578251-62579110,0.0016530274
IPO11,chr5:62578251-62579110,0.0017384494
CWC27,chr5:64766945-64769461,0.0021855538
ADAMTS6,chr5:64766945-64769461,0.0018424245
CENPK,chr5:64766945-64769461,0.0018049114
CWC27,chr5:65034362-65038290,0.0021810671
ADAMTS6,chr5:65034362-65038290,0.0018386417
CENPK,chr5:65034362-65038290,0.0018012051
CWC27,chr5:65102346-65104067,0.0021802234
ADAMTS6,chr5:65102346-65104067,0.001837929
CENPK,chr5:65102346-65104067,0.0018005092
CWC27,chr5:65480101-65484168,0.0021808806
ADAMTS6,chr5:65480101-65484168,0.0018384825
CENPK,chr5:65480101-65484168,0.0018010533
MAST4,chr5:65480101-65484168,0.0010375001
CWC27,chr5:65562138-65564136,0.002180406
ADAMTS6,chr5:65562138-65564136,0.001838081
CENPK,chr5:65562138-65564136,0.0018006619
MAST4,chr5:65562138-65564136,0.0010372733
CWC27,chr5:65623492-65625669,0.0021783044
ADAMTS6,chr5:65623492-65625669,0.0018363093
CENPK,chr5:65623492-65625669,0.0017989263
MAST4,chr5:65623492-65625669,0.0010362739
CWC27,chr5:65719115-65723523,0.0021767588
ADAMTS6,chr5:65719115-65723523,0.0018350055
CENPK,chr5:65719115-65723523,0.0017976495
MAST4,chr5:65719115-65723523,0.0010355385
CWC27,chr5:65845028-65846033,0.0021785311
ADAMTS6,chr5:65845028-65846033,0.0018364994
CENPK,chr5:65845028-65846033,0.0017991128
MAST4,chr5:65845028-65846033,0.0010363813
CWC27,chr5:65924438-65928648,0.002184378
ADAMTS6,chr5:65924438-65928648,0.0018414297
CENPK,chr5:65924438-65928648,0.0018039413
MAST4,chr5:65924438-65928648,0.0010391631
ADAMTS6,chr5:66142544-66145865,0.0018478828
CENPK,chr5:66142544-66145865,0.0018102624
MAST4,chr5:66142544-66145865,0.0010428047
ADAMTS6,chr5:66170914-66172368,0.0018528128
CENPK,chr5:66170914-66172368,0.001815093
MAST4,chr5:66170914-66172368,0.0010455865
MAST4,chr5:66828259-66829497,0.0010465449
MAST4,chr5:67003561-67006456,0.0010461791
MAST4,chr5:67162867-67168216,0.00104585
MAST4,chr5:67181453-67182872,0.0010464725
MAST4,chr5:67187053-67189422,0.0010476565
MAST4,chr5:67192658-67197538,0.0010480506
MAST4,chr5:67202055-67205176,0.0010466906
MAST4,chr5:67205953-67208198,0.001044001
MAST4,chr5:67208942-67209956,0.0010415983
MAST4,chr5:67214748-67216851,0.0010410377
MAST4,chr5:67221236-67223651,0.001042607
MAST4,chr5:67514678-67516244,0.0010451444
CCDC125,chr5:68196629-68197431,0.0010421835
TAF9,chr5:68196629-68197431,0.0010547107
RAD17,chr5:68196629-68197431,0.001034093
CCDC125,chr5:68214470-68217960,0.0010426287
TAF9,chr5:68214470-68217960,0.0010551617
RAD17,chr5:68214470-68217960,0.001034535
CCDC125,chr5:68239187-68241937,0.0010420671
TAF9,chr5:68239187-68241937,0.0010545929
RAD17,chr5:68239187-68241937,0.0010339774
CCDC125,chr5:68250706-68253072,0.001041549
TAF9,chr5:68250706-68253072,0.0010540681
RAD17,chr5:68250706-68253072,0.0010334642
CCDC125,chr5:68255199-68257399,0.0010416756
TAF9,chr5:68255199-68257399,0.0010541959
RAD17,chr5:68255199-68257399,0.0010335906
CCDC125,chr5:68274992-68275998,0.001042174
TAF9,chr5:68274992-68275998,0.0010546998
RAD17,chr5:68274992-68275998,0.0010340855
CCDC125,chr5:68279089-68282494,0.0010423583
TAF9,chr5:68279089-68282494,0.0010548866
RAD17,chr5:68279089-68282494,0.0010342682
CCDC125,chr5:68287606-68289064,0.0010419696
TAF9,chr5:68287606-68289064,0.0010544938
RAD17,chr5:68287606-68289064,0.0010338831
CCDC125,chr5:68330941-68332991,0.0010415192
TAF9,chr5:68330941-68332991,0.0010540384
RAD17,chr5:68330941-68332991,0.0010334355
CCDC125,chr5:68368863-68370171,0.0010417387
TAF9,chr5:68368863-68370171,0.0010542597
RAD17,chr5:68368863-68370171,0.0010336535
CCDC125,chr5:68432775-68436095,0.0010426617
TAF9,chr5:68432775-68436095,0.0010551938
RAD17,chr5:68432775-68436095,0.0010345698
CCDC125,chr5:68711167-68712743,0.001043411
TAF9,chr5:68711167-68712743,0.001055951
RAD17,chr5:68711167-68712743,0.0010353132
CCDC125,chr5:69042526-69043807,0.001042811
TAF9,chr5:69042526-69043807,0.0010553438
RAD17,chr5:69042526-69043807,0.0010347178
CCDC125,chr5:69093211-69095059,0.0010405125
TAF9,chr5:69093211-69095059,0.0010530178
RAD17,chr5:69093211-69095059,0.0010324368
CCDC125,chr5:69165798-69167925,0.0010375229
TAF9,chr5:69165798-69167925,0.0010499932
RAD17,chr5:69165798-69167925,0.00102947
CCDC125,chr5:69188518-69190830,0.0010355012
TAF9,chr5:69188518-69190830,0.0010479472
RAD17,chr5:69188518-69190830,0.001027464
CCDC125,chr5:69216434-69218825,0.0010355682
TAF9,chr5:69216434-69218825,0.0010480145
RAD17,chr5:69216434-69218825,0.0010275301
CCDC125,chr5:69234144-69236429,0.0010374172
TAF9,chr5:69234144-69236429,0.0010498858
RAD17,chr5:69234144-69236429,0.0010293652
CCDC125,chr5:69331454-69335905,0.0010397055
TAF9,chr5:69331454-69335905,0.0010522014
RAD17,chr5:69331454-69335905,0.0010316365
CCDC125,chr5:69368625-69370776,0.0010411358
TAF9,chr5:69368625-69370776,0.001053649
RAD17,chr5:69368625-69370776,0.0010330561
FAM169A,chr5:74433314-74435010,0.0014431281
FAM169A,chr5:74537784-74539004,0.0014464203
POC5,chr5:74537784-74539004,0.00075527595
FAM169A,chr5:74630199-74632503,0.001449695
POC5,chr5:74630199-74632503,0.00075698586
FAM169A,chr5:74638149-74643924,0.0014513033
POC5,chr5:74638149-74643924,0.0007578259
FAM169A,chr5:74766071-74768029,0.0014507452
POC5,chr5:74766071-74768029,0.00075753545
FAM169A,chr5:74865313-74867266,0.0014514234
POC5,chr5:74865313-74867266,0.0007578895
FAM169A,chr5:75049736-75054761,0.0014531421
POC5,chr5:75049736-75054761,0.00075878686
FAM169A,chr5:75057392-75060810,0.0014543519
POC5,chr5:75057392-75060810,0.0007594177
FAM169A,chr5:75235627-75237658,0.001453472
POC5,chr5:75235627-75237658,0.0007589576
FAM169A,chr5:75318912-75321435,0.0014503992
POC5,chr5:75318912-75321435,0.0007573534
FAM169A,chr5:75335981-75338707,0.0014467733
POC5,chr5:75335981-75338707,0.00075546076
FAM169A,chr5:75509530-75512676,0.0014446944
POC5,chr5:75509530-75512676,0.00075437524
FAM169A,chr5:75566029-75568071,0.0014449791
POC5,chr5:75566029-75568071,0.0007545244
FAM169A,chr5:75716653-75718124,0.0014466285
POC5,chr5:75716653-75718124,0.0007553859
S100Z,chr5:75716653-75718124,0.0008570233
POC5,chr5:76180559-76181830,0.0007559819
S100Z,chr5:76180559-76181830,0.00085770024
POC5,chr5:76303816-76306102,0.0007557409
S100Z,chr5:76303816-76306102,0.00085742644
POC5,chr5:76325290-76327313,0.00075490214
S100Z,chr5:76325290-76327313,0.00085647474
POC5,chr5:76400556-76409239,0.00075417827
S100Z,chr5:76400556-76409239,0.000855653
POC5,chr5:76468429-76469756,0.0007540374
S100Z,chr5:76468429-76469756,0.00085549254
POC5,chr5:76473373-76474363,0.00075426954
S100Z,chr5:76473373-76474363,0.00085575576
POC5,chr5:76541895-76544945,0.00075427245
S100Z,chr5:76541895-76544945,0.00085575925
POC5,chr5:76546208-76549300,0.00075368467
S100Z,chr5:76546208-76549300,0.00085509196
POC5,chr5:76714542-76717079,0.000752775
S100Z,chr5:76714542-76717079,0.0008540598
POC5,chr5:76732496-76733563,0.0007521481
S100Z,chr5:76732496-76733563,0.0008533484
POC5,chr5:76738484-76739722,0.0007520824
S100Z,chr5:76738484-76739722,0.0008532738
POC5,chr5:76774380-76775158,0.000752145
S100Z,chr5:76774380-76775158,0.0008533457
POC5,chr5:76818173-76820320,0.00075152586
S100Z,chr5:76818173-76820320,0.00085264386
POC5,chr5:76849532-76852326,0.0007497983
S100Z,chr5:76849532-76852326,0.0008506849
POC5,chr5:76855683-76857315,0.00074742874
S100Z,chr5:76855683-76857315,0.00084799656
S100Z,chr5:77029730-77031398,0.0008457746
S100Z,chr5:77076866-77078104,0.0008448968
S100Z,chr5:77086438-77088407,0.0008451565
S100Z,chr5:77154899-77156983,0.0008454245
S100Z,chr5:77490864-77493034,0.00084458146
S100Z,chr5:77629349-77631531,0.00084256206
S100Z,chr5:77774552-77777346,0.0008404407
S100Z,chr5:77851164-77853371,0.00083952514
S100Z,chr5:77864767-77865867,0.00084033806
S100Z,chr5:77935864-77937939,0.00084219093
MTX3,chr5:78983447-78986321,0.000722585
AC010260.1,chr5:78983447-78986321,0.0007173626
MTX3,chr5:79234864-79239345,0.00072295626
SERINC5,chr5:79234864-79239345,0.00074255443
AC010260.1,chr5:79234864-79239345,0.00071773113
MTX3,chr5:79512111-79515321,0.0007251621
SERINC5,chr5:79512111-79515321,0.00074481976
